,leaf,stem,reward,contingency,date,session,trial
294,3,B,0,802050205080,20200213,3,14
295,4,B,1,802050205080,20200213,3,15
296,3,B,1,802050205080,20200213,3,16
297,4,B,1,802050205080,20200213,3,17
298,3,B,0,802050205080,20200213,3,18
299,4,B,1,802050205080,20200213,3,19
300,3,B,1,802050205080,20200213,3,20
301,4,B,0,802050205080,20200213,3,21
302,3,B,0,802050205080,20200213,3,22
303,4,B,1,802050205080,20200213,3,23
304,3,B,1,802050205080,20200213,3,24
305,4,B,1,802050205080,20200213,3,25
306,3,B,0,802050205080,20200213,3,26
307,4,B,0,802050205080,20200213,3,27
308,3,B,0,802050205080,20200213,3,28
309,4,B,0,802050205080,20200213,3,29
310,3,B,1,802050205080,20200213,3,30
311,4,B,0,802050205080,20200213,3,31
312,3,B,1,802050205080,20200213,3,32
313,4,B,1,802050205080,20200213,3,33
314,3,B,0,802050205080,20200213,3,34
315,4,B,0,802050205080,20200213,3,35
316,3,B,1,802050205080,20200213,3,36
317,4,B,0,802050205080,20200213,3,37
318,3,B,0,802050205080,20200213,3,38
319,4,B,0,802050205080,20200213,3,39
320,3,B,0,802050205080,20200213,3,40
321,4,B,0,802050205080,20200213,3,41
322,3,B,1,802050205080,20200213,3,42
323,4,B,0,802050205080,20200213,3,43
324,3,B,0,802050205080,20200213,3,44
325,5,C,1,802050205080,20200213,3,45
326,6,C,1,802050205080,20200213,3,46
327,2,A,0,802050205080,20200213,3,47
328,1,A,1,802050205080,20200213,3,48
329,2,A,0,802050205080,20200213,3,49
330,1,A,1,802050205080,20200213,3,50
331,2,A,0,802050205080,20200213,3,51
332,1,A,1,802050205080,20200213,3,52
333,2,A,1,802050205080,20200213,3,53
334,1,A,1,802050205080,20200213,3,54
335,2,A,0,802050205080,20200213,3,55
336,6,C,1,802050205080,20200213,3,56
337,5,C,0,802050205080,20200213,3,57
338,6,C,0,802050205080,20200213,3,58
339,5,C,1,802050205080,20200213,3,59
340,6,C,1,802050205080,20200213,3,60
341,5,C,1,802050205080,20200213,3,61
342,6,C,0,802050205080,20200213,3,62
343,5,C,1,802050205080,20200213,3,63
344,6,C,0,802050205080,20200213,3,64
345,5,C,1,802050205080,20200213,3,65
346,6,C,1,802050205080,20200213,3,66
347,5,C,1,802050205080,20200213,3,67
348,6,C,1,802050205080,20200213,3,68
349,5,C,0,802050205080,20200213,3,69
350,6,C,1,802050205080,20200213,3,70
351,5,C,1,802050205080,20200213,3,71
352,6,C,1,802050205080,20200213,3,72
353,5,C,1,802050205080,20200213,3,73
354,6,C,1,802050205080,20200213,3,74
355,5,C,0,802050205080,20200213,3,75
356,6,C,1,802050205080,20200213,3,76
357,5,C,1,802050205080,20200213,3,77
358,6,C,1,802050205080,20200213,3,78
359,5,C,0,802050205080,20200213,3,79
360,6,C,0,802050205080,20200213,3,80
361,5,C,1,802050205080,20200213,3,81
362,6,C,1,802050205080,20200213,3,82
363,5,C,0,802050205080,20200213,3,83
364,6,C,0,802050205080,20200213,3,84
365,5,C,1,802050205080,20200213,3,85
366,6,C,1,802050205080,20200213,3,86
367,5,C,1,802050205080,20200213,3,87
368,6,C,0,802050205080,20200213,3,88
369,5,C,1,802050205080,20200213,3,89
370,6,C,1,802050205080,20200213,3,90
371,5,C,1,802050205080,20200213,3,91
372,6,C,1,802050205080,20200213,3,92
373,5,C,0,802050205080,20200213,3,93
374,6,C,1,802050205080,20200213,3,94
375,5,C,1,802050205080,20200213,3,95
376,6,C,1,802050205080,20200213,3,96
377,5,C,0,802050205080,20200213,3,97
378,6,C,1,802050205080,20200213,3,98
379,5,C,1,802050205080,20200213,3,99
380,6,C,1,802050205080,20200213,3,100
381,5,C,1,802050205080,20200213,3,101
382,6,C,0,802050205080,20200213,3,102
383,5,C,1,802050205080,20200213,3,103
384,6,C,1,802050205080,20200213,3,104
385,5,C,0,802050205080,20200213,3,105
386,6,C,1,802050205080,20200213,3,106
387,5,C,1,802050205080,20200213,3,107
388,6,C,1,802050205080,20200213,3,108
389,5,C,1,802050205080,20200213,3,109
390,6,C,1,802050205080,20200213,3,110
391,5,C,1,802050205080,20200213,3,111
392,6,C,1,802050205080,20200213,3,112
393,5,C,0,802050205080,20200213,3,113
394,6,C,0,802050205080,20200213,3,114
395,5,C,1,802050205080,20200213,3,115
396,6,C,1,802050205080,20200213,3,116
397,5,C,1,802050205080,20200213,3,117
398,6,C,1,802050205080,20200213,3,118
399,5,C,1,802050205080,20200213,3,119
400,6,C,0,802050205080,20200213,3,120
401,5,C,0,802050205080,20200213,3,121
402,6,C,1,802050205080,20200213,3,122
403,5,C,0,802050205080,20200213,3,123
404,6,C,0,802050205080,20200213,3,124
405,5,C,0,802050205080,20200213,3,125
406,6,C,1,802050205080,20200213,3,126
407,5,C,1,802050205080,20200213,3,127
408,6,C,0,802050205080,20200213,3,128
409,5,C,1,802050205080,20200213,3,129
410,6,C,0,802050205080,20200213,3,130
411,5,C,1,802050205080,20200213,3,131
412,6,C,1,802050205080,20200213,3,132
413,5,C,0,802050205080,20200213,3,133
414,6,C,1,802050205080,20200213,3,134
415,5,C,1,802050205080,20200213,3,135
416,6,C,1,802050205080,20200213,3,136
417,5,C,0,802050205080,20200213,3,137
418,6,C,1,802050205080,20200213,3,138
419,5,C,0,802050205080,20200213,3,139
420,6,C,0,202050805020,20200213,3,140
421,5,C,1,202050805020,20200213,3,141
422,6,C,0,202050805020,20200213,3,142
423,5,C,1,202050805020,20200213,3,143
424,6,C,0,202050805020,20200213,3,144
425,5,C,1,202050805020,20200213,3,145
426,6,C,1,202050805020,20200213,3,146
427,5,C,1,202050805020,20200213,3,147
428,6,C,0,202050805020,20200213,3,148
429,5,C,0,202050805020,20200213,3,149
430,6,C,0,202050805020,20200213,3,150
431,2,A,0,202050805020,20200213,3,151
432,1,A,0,202050805020,20200213,3,152
433,2,A,0,202050805020,20200213,3,153
434,4,B,1,202050805020,20200213,3,154
435,3,B,1,202050805020,20200213,3,155
436,4,B,1,202050805020,20200213,3,156
437,3,B,1,202050805020,20200213,3,157
438,4,B,0,202050805020,20200213,3,158
439,3,B,1,202050805020,20200213,3,159
440,4,B,1,202050805020,20200213,3,160
441,3,B,0,202050805020,20200213,3,161
442,4,B,1,202050805020,20200213,3,162
443,3,B,0,202050805020,20200213,3,163
444,4,B,1,202050805020,20200213,3,164
445,3,B,1,202050805020,20200213,3,165
446,4,B,1,202050805020,20200213,3,166
447,3,B,0,202050805020,20200213,3,167
448,4,B,1,202050805020,20200213,3,168
449,3,B,1,202050805020,20200213,3,169
450,4,B,1,202050805020,20200213,3,170
451,3,B,1,202050805020,20200213,3,171
452,4,B,1,202050805020,20200213,3,172
453,3,B,1,202050805020,20200213,3,173
454,4,B,1,202050805020,20200213,3,174
455,3,B,0,202050805020,20200213,3,175
456,4,B,1,202050805020,20200213,3,176
457,3,B,1,202050805020,20200213,3,177
458,4,B,1,202050805020,20200213,3,178
459,3,B,0,202050805020,20200213,3,179
460,4,B,1,202050805020,20200213,3,180
461,3,B,1,202050805020,20200213,3,181
462,4,B,1,202050805020,20200213,3,182
463,3,B,1,202050805020,20200213,3,183
464,4,B,1,202050805020,20200213,3,184
465,3,B,1,202050805020,20200213,3,185
466,4,B,0,202050805020,20200213,3,186
467,3,B,1,202050805020,20200213,3,187
468,4,B,1,202050805020,20200213,3,188
469,3,B,0,202050805020,20200213,3,189
470,4,B,1,202050805020,20200213,3,190
471,3,B,0,202050805020,20200213,3,191
472,4,B,1,202050805020,20200213,3,192
473,3,B,0,202050805020,20200213,3,193
474,4,B,1,202050805020,20200213,3,194
475,3,B,1,202050805020,20200213,3,195
476,4,B,1,202050805020,20200213,3,196
477,3,B,0,202050805020,20200213,3,197
478,4,B,1,202050805020,20200213,3,198
479,3,B,1,202050805020,20200213,3,199
480,4,B,1,202050805020,20200213,3,200
481,3,B,0,202050805020,20200213,3,201
482,4,B,1,202050805020,20200213,3,202
483,3,B,0,202050805020,20200213,3,203
484,4,B,1,202050805020,20200213,3,204
485,3,B,1,202050805020,20200213,3,205
486,4,B,1,202050805020,20200213,3,206
487,3,B,1,202050805020,20200213,3,207
488,4,B,1,202050805020,20200213,3,208
489,3,B,1,202050805020,20200213,3,209
490,4,B,1,202050805020,20200213,3,210
491,3,B,0,202050805020,20200213,3,211
492,4,B,1,202050805020,20200213,3,212
493,3,B,0,202050805020,20200213,3,213
494,4,B,1,202050805020,20200213,3,214
495,3,B,1,202050805020,20200213,3,215
496,4,B,1,202050805020,20200213,3,216
497,3,B,0,202050805020,20200213,3,217
498,4,B,1,202050805020,20200213,3,218
499,3,B,1,202050805020,20200213,3,219
500,4,B,1,202050805020,20200213,3,220
501,3,B,0,202050805020,20200213,3,221
502,4,B,0,202050805020,20200213,3,222
503,3,B,0,202050805020,20200213,3,223
504,4,B,0,202050805020,20200213,3,224
505,3,B,0,202050805020,20200213,3,225
506,4,B,1,202050805020,20200213,3,226
507,3,B,0,202050805020,20200213,3,227
508,4,B,1,202050805020,20200213,3,228
509,3,B,0,202050805020,20200213,3,229
510,4,B,1,202050805020,20200213,3,230
511,3,B,0,202050805020,20200213,3,231
512,4,B,1,202050805020,20200213,3,232
513,5,C,1,202050805020,20200213,3,233
514,6,C,0,202050805020,20200213,3,234
515,5,C,1,202050805020,20200213,3,235
516,6,C,0,202050805020,20200213,3,236
517,5,C,0,202050805020,20200213,3,237
518,2,A,0,202050805020,20200213,3,238
519,1,A,1,202050805020,20200213,3,239
520,6,C,0,202050805020,20200213,3,240
521,4,B,1,202050805020,20200214,1,0
522,3,B,1,202050805020,20200214,1,1
523,4,B,1,202050805020,20200214,1,2
524,3,B,1,202050805020,20200214,1,3
525,4,B,0,202050805020,20200214,1,4
526,3,B,1,202050805020,20200214,1,5
527,4,B,1,202050805020,20200214,1,6
528,3,B,0,202050805020,20200214,1,7
529,4,B,1,202050805020,20200214,1,8
530,3,B,0,202050805020,20200214,1,9
531,4,B,1,202050805020,20200214,1,10
532,3,B,1,202050805020,20200214,1,11
533,4,B,0,202050805020,20200214,1,12
534,3,B,1,202050805020,20200214,1,13
535,4,B,1,202050805020,20200214,1,14
536,3,B,0,202050805020,20200214,1,15
537,4,B,1,202050805020,20200214,1,16
538,5,C,0,202050805020,20200214,1,17
539,6,C,1,202050805020,20200214,1,18
540,5,C,0,202050805020,20200214,1,19
541,6,C,0,202050805020,20200214,1,20
542,5,C,1,202050805020,20200214,1,21
543,6,C,0,202050805020,20200214,1,22
544,2,A,0,202050805020,20200214,1,23
545,1,A,0,202050805020,20200214,1,24
546,2,A,1,202050805020,20200214,1,25
547,4,B,1,202050805020,20200214,1,26
548,3,B,1,202050805020,20200214,1,27
549,4,B,1,202050805020,20200214,1,28
550,3,B,0,202050805020,20200214,1,29
551,4,B,1,202050805020,20200214,1,30
552,3,B,0,202050805020,20200214,1,31
553,4,B,1,202050805020,20200214,1,32
554,3,B,0,202050805020,20200214,1,33
555,4,B,0,202050805020,20200214,1,34
556,3,B,1,202050805020,20200214,1,35
557,4,B,1,202050805020,20200214,1,36
558,3,B,0,202050805020,20200214,1,37
559,4,B,1,202050805020,20200214,1,38
560,5,C,1,202050805020,20200214,1,39
561,6,C,0,202050805020,20200214,1,40
562,5,C,1,202050805020,20200214,1,41
563,6,C,0,202050805020,20200214,1,42
564,5,C,0,202050805020,20200214,1,43
565,6,C,0,202050805020,20200214,1,44
566,5,C,1,202050805020,20200214,1,45
567,2,A,1,202050805020,20200214,1,46
568,1,A,1,202050805020,20200214,1,47
569,2,A,0,202050805020,20200214,1,48
570,1,A,0,202050805020,20200214,1,49
571,2,A,0,202050805020,20200214,1,50
572,4,B,1,202050805020,20200214,1,51
573,3,B,1,202050805020,20200214,1,52
574,4,B,1,202050805020,20200214,1,53
575,3,B,0,202050805020,20200214,1,54
576,4,B,1,202050805020,20200214,1,55
577,3,B,0,202050805020,20200214,1,56
578,4,B,0,202050805020,20200214,1,57
579,3,B,1,202050805020,20200214,1,58
580,4,B,1,202050805020,20200214,1,59
581,3,B,0,202050805020,20200214,1,60
582,4,B,1,202050805020,20200214,1,61
583,3,B,1,202050805020,20200214,1,62
584,4,B,1,202050805020,20200214,1,63
585,3,B,0,202050805020,20200214,1,64
586,4,B,1,202050805020,20200214,1,65
587,3,B,0,202050805020,20200214,1,66
588,4,B,1,202050805020,20200214,1,67
589,3,B,0,202050805020,20200214,1,68
590,4,B,1,202050805020,20200214,1,69
591,3,B,0,202050805020,20200214,1,70
592,4,B,0,202050805020,20200214,1,71
593,5,C,0,202050805020,20200214,1,72
594,6,C,0,202050805020,20200214,1,73
595,1,A,0,202050805020,20200214,1,74
596,2,A,0,202050805020,20200214,1,75
597,1,A,1,202050805020,20200214,1,76
598,2,A,0,202050805020,20200214,1,77
599,1,A,1,202050805020,20200214,1,78
600,2,A,0,202050805020,20200214,1,79
