,leaf,stem,reward,contingency,date,session,trial
503,2,A,0,805050202080,20210327,3,143
504,1,A,1,805050202080,20210327,3,144
505,2,A,0,805050202080,20210327,3,145
506,1,A,1,805050202080,20210327,3,146
507,2,A,1,805050202080,20210327,3,147
508,1,A,0,805050202080,20210327,3,148
509,2,A,0,805050202080,20210327,3,149
510,1,A,1,805050202080,20210327,3,150
511,2,A,0,805050202080,20210327,3,151
512,1,A,1,805050202080,20210327,3,152
513,2,A,0,805050202080,20210327,3,153
514,1,A,1,805050202080,20210327,3,154
515,2,A,1,805050202080,20210327,3,155
516,1,A,1,805050202080,20210327,3,156
517,2,A,1,805050202080,20210327,3,157
518,1,A,1,805050202080,20210327,3,158
519,2,A,1,805050202080,20210327,3,159
520,1,A,1,805050202080,20210327,3,160
521,2,A,0,805050202080,20210327,3,161
522,1,A,0,805050202080,20210327,3,162
523,2,A,0,805050202080,20210327,3,163
524,1,A,1,805050202080,20210327,3,164
525,2,A,1,805050202080,20210327,3,165
526,1,A,1,805050202080,20210327,3,166
527,2,A,1,805050202080,20210327,3,167
528,1,A,1,805050202080,20210327,3,168
529,2,A,0,805050202080,20210327,3,169
530,1,A,1,805050202080,20210327,3,170
531,2,A,0,805050202080,20210327,3,171
532,1,A,1,805050202080,20210327,3,172
533,2,A,0,805050202080,20210327,3,173
534,1,A,1,805050202080,20210327,3,174
535,2,A,1,805050202080,20210327,3,175
536,1,A,1,805050202080,20210327,3,176
537,2,A,1,805050202080,20210327,3,177
538,1,A,0,805050202080,20210327,3,178
539,2,A,0,805050202080,20210327,3,179
540,1,A,0,208050805020,20210327,4,0
541,2,A,1,208050805020,20210327,4,1
542,5,C,0,208050805020,20210327,4,2
543,6,C,0,208050805020,20210327,4,3
544,5,C,1,208050805020,20210327,4,4
545,3,B,1,208050805020,20210327,4,5
546,4,B,0,208050805020,20210327,4,6
547,3,B,0,208050805020,20210327,4,7
548,5,C,0,208050805020,20210327,4,8
549,6,C,0,208050805020,20210327,4,9
550,5,C,1,208050805020,20210327,4,10
551,6,C,0,208050805020,20210327,4,11
552,5,C,1,208050805020,20210327,4,12
553,6,C,1,208050805020,20210327,4,13
554,5,C,1,208050805020,20210327,4,14
555,1,A,0,208050805020,20210327,4,15
556,2,A,0,208050805020,20210327,4,16
557,1,A,0,208050805020,20210327,4,17
558,2,A,1,208050805020,20210327,4,18
559,1,A,1,208050805020,20210327,4,19
560,2,A,1,208050805020,20210327,4,20
561,1,A,0,208050805020,20210327,4,21
562,2,A,1,208050805020,20210327,4,22
563,3,B,0,208050805020,20210327,4,23
564,4,B,1,208050805020,20210327,4,24
565,3,B,1,208050805020,20210327,4,25
566,4,B,1,208050805020,20210327,4,26
567,3,B,0,208050805020,20210327,4,27
568,4,B,1,208050805020,20210327,4,28
569,3,B,1,208050805020,20210327,4,29
570,4,B,0,208050805020,20210327,4,30
571,3,B,0,208050805020,20210327,4,31
572,4,B,1,208050805020,20210327,4,32
573,3,B,0,208050805020,20210327,4,33
574,4,B,1,208050805020,20210327,4,34
575,3,B,0,208050805020,20210327,4,35
576,4,B,1,208050805020,20210327,4,36
577,3,B,0,208050805020,20210327,4,37
578,4,B,1,208050805020,20210327,4,38
579,3,B,1,208050805020,20210327,4,39
580,4,B,1,208050805020,20210327,4,40
581,3,B,0,208050805020,20210327,4,41
582,4,B,1,208050805020,20210327,4,42
583,3,B,1,208050805020,20210327,4,43
584,4,B,1,208050805020,20210327,4,44
585,3,B,0,208050805020,20210327,4,45
586,4,B,1,208050805020,20210327,4,46
587,3,B,0,208050805020,20210327,4,47
588,4,B,1,208050805020,20210327,4,48
589,2,A,1,208050805020,20210327,4,49
590,1,A,0,208050805020,20210327,4,50
591,2,A,1,208050805020,20210327,4,51
592,1,A,0,208050805020,20210327,4,52
593,2,A,1,208050805020,20210327,4,53
594,1,A,1,208050805020,20210327,4,54
595,2,A,1,208050805020,20210327,4,55
596,1,A,0,208050805020,20210327,4,56
597,2,A,1,208050805020,20210327,4,57
598,1,A,0,208050805020,20210327,4,58
599,2,A,0,208050805020,20210327,4,59
600,1,A,1,805050202050,20210327,4,60
601,2,A,0,805050202050,20210327,4,61
602,1,A,0,805050202050,20210327,4,62
603,2,A,1,805050202050,20210327,4,63
604,1,A,1,805050202050,20210327,4,64
605,2,A,0,805050202050,20210327,4,65
606,1,A,1,805050202050,20210327,4,66
607,2,A,1,805050202050,20210327,4,67
608,1,A,1,805050202050,20210327,4,68
609,2,A,1,805050202050,20210327,4,69
610,1,A,1,805050202050,20210327,4,70
